timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn,source_record_id
2024-11-15T11:38:51Z,192.0.2.1,10.20.1.38,35411,8333,4138c3a9926de48e1a5c1222491aa3f27781d7004b628351c0a31e1e6c56297d,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc"",""bc1qercqkzrlg7prnasjcj7lgdn0sqfgrjkrrpfsm8""]","[""bc1qcc0e5qcj54gpwynewgvarcwga9jjtefgllmlgk"",""bc1qst2tr7ds7ffk8p6ulfqmpnkzcsuvaspq2fymz5""]","[""0.18779234"",""0.21425360""]","[""0.25826269"",""0.14375992""]",0.00002333,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022624
2024-11-15T11:39:33Z,10.20.5.49,10.20.9.211,30134,8333,f64b13fc04f56536721136ebce59b46651ec43330d5cebf465ea1db70456db61,"[""bc1qpy3zprd4qgrnup8m28t26hf2uzlxmw6vv98hgg""]","[""bc1quyuupupyjxpd74fu8lfey0635fxg55ucrx0cq7""]","[""1.94935103""]","[""1.92923342""]",0.02011761,P2WPKH,ES,AS64557 Synthetic ES Transit Cooperative 2,R00022625
2024-11-15T11:39:36Z,10.20.0.42,10.20.0.43,18500,8333,16154a0a3db9e127902e8965df8d529dc8d434e16a7ab6d0ac6de840c33b6f6c,"[""bc1q4lrr9243x3le7j5deutdh7h572wnjar5whgj8j""]","[""bc1q72m9gxm0zd47l4apwvc55atdy6j65mrvwma7nk"",""bc1qkjtcnx2xclpg8x3l3sd3qk9q5me68k9v68y2j7"",""bc1q006lqwcz2c7304twvf2jp9u2kdp53ge7gsqd40"",""bc1qzertrnv7yfxhenh2t5u0lxfgj580739hgy5n5l"",""bc1qdzufltr2zl3wuucj3eywm0x9ddet6y4rsr06a6"",""bc1q9klegtm34ylzl8sr78235td9esc6wtapw4c0dg"",""bc1qg4usqm2jdelykntlfm2z9ytj2tvvf4wywwnu5u"",""bc1q30nm8zautl3jadlgtkq5zfway6n6rmk0sejawt"",""bc1qwmenpnw2s6xv32u2fz02u7v7pzv3tep2z6zn9z"",""bc1qkecsufexasdxzwt5g8akpu7h7ppd964jxlf3sn"",""bc1qnvhkd0f88zzsdu7ckw5gjacdxkvnxs5jtwecny"",""bc1qutelz53vgjvk3nklwynl53vmlkaxv6a7f0yex7"",""bc1qn4puqajjqzhf4kvv7c7rsemnvds6ey68x9d8fa"",""bc1qsglgkq83yxyg4cw7uzd0vtwtzt3vq42h5quwl4"",""bc1qsd65x8jt533yu80yvxkrts2mr9mdvudljavg08""]","[""11.09446281""]","[""0.79469891"",""0.71393038"",""0.74939304"",""0.74106378"",""0.78436708"",""0.79187927"",""0.67815828"",""0.80217210"",""0.68183005"",""0.70631047"",""0.77963941"",""0.66758430"",""0.73089539"",""0.78516265"",""0.68737029""]",0.00000741,P2WPKH,NZ,AS64581 Synthetic NZ Transit Cooperative 2,R00022626
2024-11-15T11:40:13Z,192.0.2.6,10.20.11.37,46250,8333,9b2f37b8b803c9ea9b313308c2c0420e6a649a776bd76d7f08d777882ca9db41,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qn8hvmxwe8cz6u6qg3dzkjepjv4xwmmmcnpdr23"",""bc1q62smcf8nczj5265yantvxf8capq0yxn793zlej""]","[""14.86653002""]","[""5.58151580"",""9.28500225""]",0.00001197,P2WPKH,SG,AS64531 Synthetic SG Transit Cooperative 2,R00022627
2024-11-15T11:40:36Z,192.0.2.2,10.20.0.178,56626,8333,e8ceb117431bb78f464849d61134b888babb06c9362a1056775ce885dfbe93f2,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qpm5u88drqaue824as55fxrrq9jujcxq6nfmjup""]","[""0.00050000""]","[""0.00048529""]",0.00001471,MultiSig,CO,AS64550 Synthetic CO Transit Cooperative 1,R00022628
2024-11-15T11:41:17Z,192.0.2.6,203.0.113.193,22658,18333,c9bc87656449c19e61b034308e6fd7ba10a3722c4de9f207f45b847c87f5b3e7,"[""bc1q0ajx3ywjgzf9gflm8s350q7dgqcdswznwm7nhr""]","[""bc1q2mqmvgjl4l3l4m5698ys88gpxgmdckl5l5qd24"",""bc1qxwf4jgfhg8utedkts4a8qvl70ufze8p8wkdnqk""]","[""0.08589929""]","[""0.08190049"",""0.00398272""]",0.00001608,P2WPKH,SG,AS64531 Synthetic SG Transit Cooperative 2,R00022629
2024-11-15T11:42:02Z,192.0.2.9,10.20.11.204,39688,8333,ab431c62a09f88408e0f121f2e82fe970c4f169ad1b5c6ffbc0af80920206102,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc"",""bc1qntprfztks4d6zglpuw74l73svs0hxfxj7fl4jd""]","[""bc1q0ajx3ywjgzf9gflm8s350q7dgqcdswznwm7nhr"",""bc1qydpu2gygepcpkq7lvusquwh6d8sk6yaxgvqm0r""]","[""0.00120867"",""0.00052450""]","[""0.00084514"",""0.00085860""]",0.00002943,MultiSig,BE,AS64542 Synthetic BE Transit Cooperative 1,R00022630
2024-11-15T11:42:17Z,192.0.2.46,192.0.2.127,53395,8333,5d839c1eaf5dd37ba33a6dc8a3d5ab1bd9557325e92e9bf6ec9f1b113ffd8b20,"[""bc1qtsdnwh08m89yd80r8tx957jv5rvrajv64eyz5v""]","[""bc1qur6x4z7hyqfsy0crlekrdjjn903026v0e6fq2s""]","[""0.07597162""]","[""0.07596505""]",0.00000657,P2WPKH,NL,AS64529 Synthetic NL Transit Cooperative 2,R00022631
2024-11-15T11:42:31Z,192.0.2.1,192.0.2.165,8956,8333,cf70a5514b341cfa2af21ebaa7bb221c0eec249a5dc7c7777e99241ab7bda6a5,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1q0yf6u3qteztuc9ag70wsm8d0lvyru9ndf8zw4q""]","[""0.01063504""]","[""0.01060649""]",0.00002855,P2TR,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022632
2024-11-15T11:43:10Z,192.0.2.53,192.0.2.54,31526,8333,2e481f11f3dd27b84bf04ba062fb985ac379119bdb2903c100b244e09f59ceed,"[""bc1qrqrr4rs9ntv87ujhc6sacvgzfefcwety7t2lxl""]","[""bc1qu2akz3uzy20z4yap2jynxtw46usnhue5p75tc7""]","[""20.39817534""]","[""20.39816192""]",0.00001342,P2WPKH,CA,AS64516 Synthetic CA Transit Cooperative 1,R00022633
2024-11-15T11:43:45Z,10.20.10.142,10.20.0.129,27523,8333,9e3f00da14b8d9fac1c2c97a32b1bbd2c32ee0393d2977bc944481305cf0e4b6,"[""bc1q0ttgj8t7e8h35w4ewr8ndyp0u83rr7lskl4lya"",""bc1qtyr0djdcyzpyk5ax9zuvwzq39835ep8sm32f3p"",""bc1qpgknw42htvd2xc8shsdwk5ndtz57ae3e2an7d7""]","[""bc1qgp833j7fxh989cqv3tadyf3kvmpmetgtr8dlaj""]","[""4.56647776"",""4.14647498"",""0.30795195""]","[""9.02085704""]",0.00004765,P2WPKH,IL,AS64568 Synthetic IL Transit Cooperative 1,R00022634
2024-11-15T11:43:54Z,192.0.2.8,10.20.5.195,16711,18333,2946ff3e7cfb6813e0d6458240a57ce3567551ff23f3165667631d056cd30519,"[""bc1qntprfztks4d6zglpuw74l73svs0hxfxj7fl4jd""]","[""bc1q0q9r57h8j82f4sw77edygq4xv7xu2qne852yrf"",""bc1qkjamhn6wr0p956appnamgutuzmwdlt43qddmcc""]","[""0.03610918""]","[""0.01887501"",""0.01722014""]",0.00001403,P2TR,JP,AS64527 Synthetic JP Transit Cooperative 2,R00022635
2024-11-15T11:44:27Z,192.0.2.24,10.20.8.79,40475,8333,d3906d23231ad7a83d8914ab794e5f87365d173a01391f5aaed248633c7a0080,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qytwf8mktg4gjy0cp7xln00h65ll0p6xeusr8t3"",""bc1q8zv8mpf8ztekcv0wytz4cedtzscktwq4el4x6z""]","[""0.70359356""]","[""0.55262057"",""0.15096499""]",0.00000800,P2WPKH,GR,AS64561 Synthetic GR Transit Cooperative 2,R00022636
2024-11-15T11:44:47Z,10.20.9.211,10.20.9.73,42448,8333,07c21bd87a854b43650c4778a697f459e6010256ed7cb94d1823f59eab8a3728,"[""bc1quyuupupyjxpd74fu8lfey0635fxg55ucrx0cq7""]","[""bc1qxjl55xzpcn7hfevvt8jm4g7tg0fgnq52jxzh7q""]","[""1.92923342""]","[""1.89673770""]",0.03249572,P2WPKH,DE,AS64518 Synthetic DE Transit Cooperative 1,R00022637
2024-11-15T11:44:49Z,192.0.2.2,10.20.4.151,38751,8333,a1deb528e18ed929aac0e27f40f1398ad5e5eb1e01a7d3ee529a1dfc7f47bfa2,"[""bc1qvxvec0g5clzwt2kjpwmzgv537ek4wnxlyt3tdn""]","[""bc1qhfwqwtp3486hfuhnnv8rpu63gd3722u8hwcrk9""]","[""0.07475133""]","[""0.07474030""]",0.00001103,P2WPKH,CO,AS64550 Synthetic CO Transit Cooperative 1,R00022638
2024-11-15T11:45:09Z,192.0.2.71,10.20.7.214,62618,8333,4aee81a701963989eeb8e644b34a1b7459b25f6b4ec7da442b745134405c9fda,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1q5e5d92m5c277j9cq90cd5hwsanmsa9w6agzk7l"",""bc1q32lxyjzayylgvtmzns5jgspm6h5gfuwmg6v0kk""]","[""0.27332177""]","[""0.14035298"",""0.13293434""]",0.00003445,P2WPKH,CN,AS64549 Synthetic CN Transit Cooperative 2,R00022639
2024-11-15T11:45:14Z,10.20.9.161,10.20.9.165,63023,8333,fe56255849d876d8432b777a963d579a4e2954c172290ebf67fe5146699f5bd8,"[""bc1qc9p8zcxvqtvwvwqtrxukg7c3zqch2kxneufvvf""]","[""bc1q72m9gxm0zd47l4apwvc55atdy6j65mrvwma7nk"",""bc1qkjtcnx2xclpg8x3l3sd3qk9q5me68k9v68y2j7"",""bc1q006lqwcz2c7304twvf2jp9u2kdp53ge7gsqd40"",""bc1qzertrnv7yfxhenh2t5u0lxfgj580739hgy5n5l"",""bc1qdzufltr2zl3wuucj3eywm0x9ddet6y4rsr06a6"",""bc1q9klegtm34ylzl8sr78235td9esc6wtapw4c0dg"",""bc1qg4usqm2jdelykntlfm2z9ytj2tvvf4wywwnu5u"",""bc1q30nm8zautl3jadlgtkq5zfway6n6rmk0sejawt"",""bc1qwmenpnw2s6xv32u2fz02u7v7pzv3tep2z6zn9z"",""bc1qkecsufexasdxzwt5g8akpu7h7ppd964jxlf3sn"",""bc1qnvhkd0f88zzsdu7ckw5gjacdxkvnxs5jtwecny"",""bc1qutelz53vgjvk3nklwynl53vmlkaxv6a7f0yex7"",""bc1qn4puqajjqzhf4kvv7c7rsemnvds6ey68x9d8fa"",""bc1qsglgkq83yxyg4cw7uzd0vtwtzt3vq42h5quwl4"",""bc1qsd65x8jt533yu80yvxkrts2mr9mdvudljavg08""]","[""11.22829379""]","[""0.68007153"",""0.75375051"",""0.72147779"",""0.68540575"",""0.79361211"",""0.70384001"",""0.80405777"",""0.75355641"",""0.78787146"",""0.76359891"",""0.79340521"",""0.75816489"",""0.75802417"",""0.70104891"",""0.77039699""]",0.00001137,P2WPKH,RO,AS64587 Synthetic RO Transit Cooperative 2,R00022640
2024-11-15T11:45:21Z,192.0.2.6,10.20.6.82,2957,18333,a47aecef09de8e8f67e0aec184e13dcd4cc899ba46b404d991f80aec8df8024a,"[""bc1qpm5u88drqaue824as55fxrrq9jujcxq6nfmjup"",""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1q3009ur9ln5m97r8zs6hw8sz29u7velhzd90nz8""]","[""0.00236039"",""0.00255554""]","[""0.00487547""]",0.00004046,MultiSig,SG,AS64531 Synthetic SG Transit Cooperative 2,R00022641
2024-11-15T11:45:38Z,192.0.2.1,10.20.2.47,38657,8333,d73ca63841d9a633a7d4761a88c957a435b29bb454c129d8d5f60adc675a0bdb,"[""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm""]","[""bc1q2exsryp3zra2t90lg0xejsdk2x9ye4w5nkuqfd""]","[""0.00281949""]","[""0.00279671""]",0.00002278,P2TR,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022642
2024-11-15T11:45:40Z,192.0.2.2,10.20.9.169,51974,8333,aadec41b7a4571f726b89b93d408f8d45b4c7187b6fbab022eb4d20409541eb1,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc"",""bc1qj0dtjjjrf3xpgs2f8qlwc3klvw9zmtq8esse9e"",""bc1qg8fefa9dwa3ec0xzlx2m38l2m40slezugjvy64""]","[""bc1qzc3lut8nzkpmcgtnxygsk5m0a3cuzn4pw4ed3x"",""bc1qz882y9ewg6pxmh98qadwr75dma5fquje7qyf64""]","[""0.01506327"",""0.00314587"",""0.00904934""]","[""0.01044373"",""0.01676604""]",0.00004871,P2WPKH,CO,AS64550 Synthetic CO Transit Cooperative 1,R00022643
2024-11-15T11:45:47Z,192.0.2.1,10.20.0.1,17600,8333,0805220da3f90281e954ce0fba06c05acee2f093ed179fc3dc88016f071b25df,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qxr3ka55c9py3we88fanwhm55ef9frs8xtjlmwy""]","[""0.54072447""]","[""0.54071293""]",0.00001154,P2PKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022644
2024-11-15T11:45:53Z,192.0.2.1,10.20.4.231,11161,8333,88fc9c27ac6d338adbfe74bac746844e6b42440178eb85ae33d04bb1567da11d,"[""bc1qs0nx5l2ana9t7wfesqhkmhmwlwpnqla3grsnh6""]","[""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm"",""bc1qq749mr5qp6ml7v2pkr59uhjctv7s3w50txyqf8""]","[""0.12071896""]","[""0.07132573"",""0.04938347""]",0.00000976,P2PKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022645
2024-11-15T11:46:11Z,192.0.2.3,10.20.8.28,9595,8333,be348959161654a9ca8c51cd9f6deeaccf06dbb81a5b44e51d923008061f1f76,"[""bc1qzcewh6t05kdpk8e46va76d8wh4gz7g3v9vvhe6""]","[""bc1qxtycr63xfc8zxk8kg3vh3muusfwnejvt9m8v49""]","[""0.00304347""]","[""0.00302809""]",0.00001538,P2SH,IT,AS64571 Synthetic IT Transit Cooperative 2,R00022646
2024-11-15T11:47:14Z,192.0.2.3,10.20.9.241,14272,18333,9921e88040ba7d1a933c82dc2d867db7979ab791e9af52b288b3db4eda84162e,"[""bc1qntprfztks4d6zglpuw74l73svs0hxfxj7fl4jd""]","[""bc1q5e5d92m5c277j9cq90cd5hwsanmsa9w6agzk7l""]","[""0.28452930""]","[""0.28450281""]",0.00002649,P2TR,IT,AS64571 Synthetic IT Transit Cooperative 2,R00022647
2024-11-15T11:47:25Z,192.0.2.1,10.20.1.40,51546,8333,d6cf5f4a33b17152bf13de2ed8442fad9c7899cd335077d7ae64b3ae913a136a,"[""bc1qfln93amce0ytql6qqjdyeewnm6puy79hs95cl9""]","[""bc1qqj396z36wyqgktmd4a8hn5klpxry9mgctkw6rj"",""bc1q8zv8mpf8ztekcv0wytz4cedtzscktwq4el4x6z""]","[""0.33120077""]","[""0.03207105"",""0.29911579""]",0.00001393,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022648
2024-11-15T11:48:17Z,192.0.2.1,10.20.10.151,60920,8333,65763f99422249207dafa9a72f25a187a1724a5d9bbc9f3549b5c2edd441ab47,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc"",""bc1qvxvec0g5clzwt2kjpwmzgv537ek4wnxlyt3tdn""]","[""bc1q6fc5zkag5p5dwnjppvxf2e7pt3hv0lt3xyh7k8""]","[""0.00006058"",""0.00195031""]","[""0.00198226""]",0.00002863,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022649
2024-11-15T11:48:26Z,192.0.2.31,10.20.11.12,8461,8333,4d992d80950ae1b8f679b8e197af6687977e0b2316ba1c891cb9b5bc7a3530f2,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc"",""bc1qxwf4jgfhg8utedkts4a8qvl70ufze8p8wkdnqk""]","[""bc1qdpqcl9v335zcldut2w4p6np40lllxvs0qj0rgh""]","[""0.01122723"",""0.05211794""]","[""0.06330604""]",0.00003913,P2WPKH,CH,AS64545 Synthetic CH Transit Cooperative 2,R00022650
2024-11-15T11:48:47Z,10.20.9.73,10.20.9.102,47576,18333,5b79ef1dc927b0ea65a85632613d5debba86c51df95ec285cc5f42cce1f9ecf8,"[""bc1qxjl55xzpcn7hfevvt8jm4g7tg0fgnq52jxzh7q""]","[""bc1qnc9xul239fjnr9jdsvdjj7uzhavtzx6kn3hgqg""]","[""1.89673770""]","[""1.88149532""]",0.01524238,P2WPKH,ZA,AS64535 Synthetic ZA Transit Cooperative 2,R00022651
2024-11-15T11:49:17Z,192.0.2.8,10.20.9.127,25900,8332,10a1e6bb91c140232ac4e195a83e5282e95e236620648334e79eabab65e7b9a8,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qfu9sz2prnxxqfrzsp33yqlss8mxcauqk569lms""]","[""0.07285155""]","[""0.07284480""]",0.00000675,P2WPKH,JP,AS64527 Synthetic JP Transit Cooperative 2,R00022652
2024-11-15T11:49:23Z,192.0.2.1,10.20.1.136,42100,8333,4ce23a2f3cc5cfb6afd128dfc3ed2082bfa1e531b5682019b8fdb23890388f55,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1q5srxfge626skjdxld8hrynvfrsqgjqgsz3nya3""]","[""0.04712314""]","[""0.04711232""]",0.00001082,P2TR,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022653
2024-11-15T11:50:44Z,10.20.0.42,10.20.9.161,62304,8333,d111062fa0d7ad9aae0b1121f006e68603017ff05bf38e65e7117176cbf24896,"[""bc1q4lrr9243x3le7j5deutdh7h572wnjar5whgj8j""]","[""bc1q72m9gxm0zd47l4apwvc55atdy6j65mrvwma7nk"",""bc1qkjtcnx2xclpg8x3l3sd3qk9q5me68k9v68y2j7"",""bc1q006lqwcz2c7304twvf2jp9u2kdp53ge7gsqd40"",""bc1qzertrnv7yfxhenh2t5u0lxfgj580739hgy5n5l"",""bc1qdzufltr2zl3wuucj3eywm0x9ddet6y4rsr06a6"",""bc1q9klegtm34ylzl8sr78235td9esc6wtapw4c0dg"",""bc1qg4usqm2jdelykntlfm2z9ytj2tvvf4wywwnu5u"",""bc1q30nm8zautl3jadlgtkq5zfway6n6rmk0sejawt"",""bc1qwmenpnw2s6xv32u2fz02u7v7pzv3tep2z6zn9z"",""bc1qkecsufexasdxzwt5g8akpu7h7ppd964jxlf3sn"",""bc1qnvhkd0f88zzsdu7ckw5gjacdxkvnxs5jtwecny"",""bc1qutelz53vgjvk3nklwynl53vmlkaxv6a7f0yex7"",""bc1qn4puqajjqzhf4kvv7c7rsemnvds6ey68x9d8fa"",""bc1qsglgkq83yxyg4cw7uzd0vtwtzt3vq42h5quwl4"",""bc1qsd65x8jt533yu80yvxkrts2mr9mdvudljavg08""]","[""11.19023112""]","[""0.78448285"",""0.75308354"",""0.70219506"",""0.72699185"",""0.79440904"",""0.70595217"",""0.74728350"",""0.76298431"",""0.80153458"",""0.68892471"",""0.79236320"",""0.74586609"",""0.71372869"",""0.76022538"",""0.71020050""]",0.00000565,P2WPKH,NZ,AS64581 Synthetic NZ Transit Cooperative 2,R00022654
2024-11-15T11:52:21Z,192.0.2.8,10.20.4.122,46565,8333,a58a883d6f379619c9ec79648b5f776cc6a392d23d885f4b77bb9ae4a3a25b70,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1q582695303t87jpkdr2qz33wkjtlr8vd4f95m6t"",""bc1qwsk4cq9cr7l27aet46ndqxz0f3evv4mgc4dukj""]","[""0.76144728""]","[""0.53720483"",""0.22421574""]",0.00002671,P2SH,JP,AS64527 Synthetic JP Transit Cooperative 2,R00022655
2024-11-15T11:52:33Z,192.0.2.1,10.20.8.192,27802,8333,b295ff6bdbc66fdd1a237648f8ac5bf5d7767da942b80a9ac8bfcf4293d6ba3c,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc"",""bc1qp5zq4twqqd0jlph3yjv6xnpxu0vm2k7mc5tle0""]","[""bc1qx96vpkjz4duj9p2cuee8kdznz6rgeqhcqx8yev""]","[""0.27999182"",""0.10716940""]","[""0.38712039""]",0.00004083,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022656
2024-11-15T11:52:51Z,10.20.9.102,10.20.5.49,2339,8333,ce6f01e4044fba1dbf9a8904ac5a8d2145c068d4666f15abcf384fb0bd0fbc72,"[""bc1qnc9xul239fjnr9jdsvdjj7uzhavtzx6kn3hgqg""]","[""bc1qs05yzrywm892qq8nq3ka8kqa03v9wjs9kala7g""]","[""1.88149532""]","[""1.85974586""]",0.02174946,P2WPKH,IT,AS64571 Synthetic IT Transit Cooperative 2,R00022657
2024-11-15T11:54:35Z,192.0.2.1,192.0.2.84,14846,8333,861f08b8a66e4f99d2c0fb6e5e4eb420b081cd2aef1feb88063fe947e8fed88e,"[""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm""]","[""bc1q8zz5082z2u5tzdce77d93hpdym7m7zjtndsdn3""]","[""0.01065883""]","[""0.01064564""]",0.00001319,P2SH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022658
2024-11-15T11:54:45Z,192.0.2.2,10.20.9.176,59042,8333,3eadc6d883c93c992cf2e94380fbe1ad0b23209b547bc492eb1249f972790bca,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc"",""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm"",""bc1qntprfztks4d6zglpuw74l73svs0hxfxj7fl4jd"",""bc1qvxvec0g5clzwt2kjpwmzgv537ek4wnxlyt3tdn"",""bc1qxwf4jgfhg8utedkts4a8qvl70ufze8p8wkdnqk"",""bc1qkzty22pgu0e76ecsz02av0nxdgf90c07ewe75w"",""bc1qn035uk24tm8hxm4urz57zrss4etyx2nlz8ne43"",""bc1qa5vej2u6wdpd0598w4hqyce3nch7gcwkjlkrdj"",""bc1qw7swcvcv574l6swaendesr3y88hqpk3veudp3j"",""bc1qp7guagxxxxankdsjz54w6pg3665l6smtvfuslj"",""bc1qtmek9mx2tf87n96490usd4wk72t2v3q7yh67fw""]","[""bc1qd2h7jr6t46mh06h2uktqf5p9t57sy26r2k7nq8""]","[""1.78392554"",""0.83415222"",""2.31228522"",""0.27836227"",""1.00123623"",""0.19276512"",""0.11754717"",""0.75219764"",""0.19514263"",""0.91204144"",""1.19701494""]","[""9.57648022""]",0.00019020,P2WPKH,CO,AS64550 Synthetic CO Transit Cooperative 1,R00022659
2024-11-15T11:54:50Z,192.0.2.1,10.20.5.58,23061,18333,98fb4eea2a29526e21640f0f340ddc1ce5457d3d4efdfaad7ef5348ac3f38891,"[""bc1qc8xq2tqd9s5mdtr0w7y6kxy2hxqw2ea9emrwzz""]","[""bc1qymfhakz4wfsczucqc430kutns4cm0j60wqt5jj""]","[""0.05836530""]","[""0.05833890""]",0.00002640,P2TR,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022660
2024-11-15T11:59:00Z,10.20.5.49,10.20.9.211,63503,8333,b5a3a5fb56169a7ea2f2ac2570b0f27585578a8af9f595f0427186986c20b9ee,"[""bc1qs05yzrywm892qq8nq3ka8kqa03v9wjs9kala7g""]","[""bc1qrhersm0jg8cr48dyfxzvgy8ryyv6n925wxw5m3""]","[""1.85974586""]","[""1.85492117""]",0.00482469,P2WPKH,ES,AS64557 Synthetic ES Transit Cooperative 2,R00022661
2024-11-15T11:59:28Z,192.0.2.1,10.20.4.164,39713,8333,f2f6f8ff0066bb2fc6e8de1bd61df5936b99af65abb2131edf8a18b912722efc,"[""bc1qc8xq2tqd9s5mdtr0w7y6kxy2hxqw2ea9emrwzz"",""bc1qj0dtjjjrf3xpgs2f8qlwc3klvw9zmtq8esse9e""]","[""bc1qrxm0emut49vmy7aheetuak2jn30gy069jcjc58""]","[""0.00856495"",""0.00703855""]","[""0.01557753""]",0.00002597,OP_RETURN,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022662
2024-11-15T12:00:01Z,192.0.2.1,10.20.8.168,41049,8333,899c815992af9c3c337799eef64c5e0feee543e701a13ed897c69183e171de8c,"[""bc1qsxhdg3nqdra3u0xphdtl9k6w2ul3y6a4xujk5m""]","[""bc1qvwyhqjxpqwewhzjqs7cemply3fc69dxxs8zesl"",""bc1q8zv8mpf8ztekcv0wytz4cedtzscktwq4el4x6z""]","[""0.04512525""]","[""0.00441962"",""0.04069772""]",0.00000791,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022663
2024-11-15T12:00:09Z,192.0.2.24,10.20.4.207,7114,18332,5795063fd6e05581ae1bfadc645f953c913eb7fe3035960ac6f02074b1ba1606,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qscum5aq9cy8hqhp8exed2hlfu9qvmwrq736pfe""]","[""0.00635950""]","[""0.00633408""]",0.00002542,MultiSig,GR,AS64561 Synthetic GR Transit Cooperative 2,R00022664
2024-11-15T12:00:33Z,192.0.2.4,10.20.0.195,37112,8333,e0ced087ba0a48e4578b85fe843de9a892a004a68922cc176074a63c9527b63f,"[""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm""]","[""bc1q5e5d92m5c277j9cq90cd5hwsanmsa9w6agzk7l""]","[""0.01048195""]","[""0.01047467""]",0.00000728,P2WPKH,SG,AS64531 Synthetic SG Transit Cooperative 2,R00022665
2024-11-15T12:01:01Z,192.0.2.1,10.20.1.212,15629,8333,e82646ce42b5be24382da0866467d8bc513d0a2939ec4828a86d4fe0088d952e,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1q6w6nas59qaz9lke5jnvcwwflpp223257vw6s7z"",""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm""]","[""0.01000962""]","[""0.00862123"",""0.00137943""]",0.00000896,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00022666
2024-11-15T12:02:18Z,192.0.2.34,203.0.113.200,14777,8333,98ad4314728f49f952fda4719be0853fbbfd765b1275b1998189ae6f28ebe0ce,"[""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm""]","[""bc1qzkfwaddrl4hxvqh53zjaqjzlkpfy6pm27evvye""]","[""0.01601956""]","[""0.01601135""]",0.00000821,P2PKH,UA,AS64594 Synthetic UA Transit Cooperative 1,R00022667
2024-11-15T12:03:53Z,192.0.2.23,10.20.7.80,53563,8333,98803285848c68802eb2de295bbe7a692e7f70fd6898763b8a52d8e6af27cde3,"[""bc1quvuu2706v2ckafvu8y237ehjn3drfes8cnvkl0""]","[""bc1qkpqget386uvndp55lc789sjzhtrwqccpnyw32n""]","[""0.00373257""]","[""0.00370608""]",0.00002649,P2WPKH,ID,AS64565 Synthetic ID Transit Cooperative 2,R00022668
